time,BatteryUnit.battery1,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery2,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery3,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery4,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery5,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg1a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg2a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3c,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4c,decarbonization-app,profit_cvr-app,resilience-app
67,-3.6109864e-11,125000.0,-3.6109864e-11,125000.0,1.453181775e-11,0.0,5.8127271e-11,0.0,-61103.273,100000.0,-61103.273,100000.0,25287.793,25287.8,25287.793,25287.793,-103786.24,0.0,-103786.24,0.0,4,4,-2,-3,4,-12,-6,4,6,-13,-6,6,-7,-10,-1,-3,3,0,-6,3,-6,-12,-9,-6
68,1.4443946e-10,125000.0,1.4443946e-10,72410.707,0.0,0.0,0.0,0.0,1.9061761e-11,98889.7,1.9061761e-11,100000.0,0.000142397,0.000142397,1.168874e-10,-1.753311e-10,-103786.24,147616.0,123498.96,147616.07,3,3,-2,-4,4,-10,2,9,6,-11,-3,-3,-7,-8,-3,14,5,3,3,8,-4,-10,-7,-4
69,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,21791.205,100000.0,21791.205,100000.0,-95932.186,0.0,-95932.186,0.0,250000.0,250000.0,250000.0,250000.0,4,4,-4,1,2,-11,-2,2,4,-12,-3,4,-4,-9,12,4,6,3,-2,6,-5,-10,-3,-7
70,125000.0,125000.0,125000.0,125000.0,1.856562675e-11,0.0,0.0,7.4262507e-11,99961.6,99961.6,100000.0,100000.0,136445.04499999998,136445.0,136445.18,136445.18,45175.243,45232.1,45232.144,45175.243,5,5,5,1,0,-12,0,-3,0,-13,-1,-3,2,-9,0,5,2,1,-6,-4,-10,-13,-10,-10
71,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,-62503.145,100000.0,0.0,-62503.145,-150000.0,0.137623,0.0,-150000.0,56.900894,56.9009,56.900892,56.900892,5,5,1,-4,2,-12,0,9,1,-13,-1,4,7,-10,0,14,3,-4,1,10,-6,-12,-4,0
72,1.6249439e-10,125000.0,1.6249439e-10,125000.0,1.453181775e-11,0.0,5.8127271e-11,0.0,-8.8954886e-11,100000.0,-8.8954886e-11,100000.0,-19757.219,150000.0,-19757.219,150000.0,1.227318725e-10,0.0,4.9092749e-10,0.0,4,4,-1,1,4,-11,1,4,5,-11,2,5,9,-10,-5,-6,6,3,5,6,0,-12,-7,0
73,-125000.0,125000.0,-125000.0,125000.0,0.0,0.0,0.0,0.0,51704.8075,100000.0,35606.41,100000.0,37499.999999999985,150000.0,-1.9481234e-11,150000.0,1.3290261e-10,0.0,5.3161044e-10,0.0,4,6,-5,-1,8,-13,11,4,4,-13,3,4,3,-11,-1,-3,7,1,0,7,-3,-13,-3,-4
74,31250.000000000015,125000.0,1.8054932e-11,125000.0,9.6878785e-12,0.0,3.8751514e-11,0.0,25511.645335,100000.0,682.19378,100000.0,-35421.29699999999,150000.0,-97228.396,150000.0,-40654.163,0.0,-40654.163,0.0,5,6,-4,0,6,-12,-2,-1,-1,-12,-1,-1,-3,-11,5,-1,6,2,-3,6,-3,-13,-3,-8
75,31250.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,150000.0,0.0,150000.0,57822.77,57822.8,57822.77,57822.77,6,6,1,3,1,-12,1,-5,1,1,-1,-2,-5,-11,-1,5,3,3,1,1,-1,-13,-1,-10
76,9.0274661e-11,125000.0,9.0274661e-11,125000.0,1.392422e-11,0.0,5.569688e-11,6.4412457e-27,44501.762,100000.0,100000.0,44501.762,150000.0,150000.0,150000.0,150000.0,-178317.87,0.0,-178317.87,0.0,6,6,6,-4,7,-12,-13,12,7,2,-5,11,-11,-11,-7,2,6,3,-12,6,-3,-13,-13,-4
