time,BatteryUnit.battery1,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery2,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery3,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery4,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery5,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg1a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg2a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3c,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4c,decarbonization-app,profit_cvr-app,resilience-app
0.0104166666666667,-125000.0,-125000.0,125000.0,125000.0,-200000.0,-200000.0,0.0,200000.0,-100000.0,-100000.0,0.0,100000.0,-150000.0,-150000.0,0.0,150000.0,-250000.0,-250000.0,0.0,250000.0,6,6,3,0,-12,-12,-1,2,-12,-12,0,6,-10,-10,0,-5,3,3,0,3,-9,-9,1,-1
0.0208333333333334,-125000.0,-125000.0,27316.964,125000.0,-200000.0,-200000.0,-4.6414067e-11,200000.0,-100000.0,-100000.0,-8.817836e-27,100000.0,-150000.0,-150000.0,-1.3517821e-26,150000.0,-250000.0,-250000.0,0.0,250000.0,7,7,-2,0,-13,-13,9,2,-13,-13,7,14,-11,-11,10,-1,2,2,9,3,-10,-10,13,-2
0.031250000000000104,-125000.0,-125000.0,-82365.213,125000.0,-200000.0,-200000.0,173877.84,200000.0,-100000.0,-100000.0,14459.743,100000.0,-150000.0,-150000.0,0.0,150000.0,-250000.0,-250000.0,-139143.53,250000.0,7,7,-4,4,-13,-13,5,2,-13,-13,-1,4,-12,-12,1,-7,1,1,0,3,-10,-10,-1,-2
0.0416666666666668,-125000.0,-125000.0,-3.6109864e-11,125000.0,-200000.0,-200000.0,0.0,200000.0,-100000.0,-100000.0,-50518.409,100000.0,-150000.0,-150000.0,0.0,150000.0,-250000.0,-250000.0,-176791.7,250000.0,7,7,-4,0,-13,-13,-2,2,-13,-13,4,13,-11,-11,1,-1,2,2,0,3,-10,-10,-1,-2
0.0520833333333335,-125000.0,-125000.0,125000.0,125000.0,-200000.0,-200000.0,0.0,200000.0,-100000.0,-100000.0,0.0,100000.0,-150000.0,-150000.0,0.0,150000.0,-250000.0,-250000.0,0.0,250000.0,7,7,4,4,-12,-12,-1,2,-13,-13,-1,1,-11,-11,0,-3,2,2,0,3,-10,-10,1,-2
0.06250000000000021,-125000.0,-125000.0,33239.163,125000.0,-200000.0,-200000.0,-2.784844e-11,200000.0,-100000.0,-100000.0,5.0831364e-11,100000.0,-150000.0,-150000.0,4.8703084e-11,150000.0,-250000.0,-250000.0,0.0,250000.0,7,7,-2,7,-13,-13,9,2,-13,-13,7,6,-11,-11,10,2,2,2,9,3,-10,-10,13,-2
0.07291666666666691,-125000.0,-125000.0,125000.0,125000.0,-200000.0,-200000.0,200000.0,200000.0,-100000.0,-100000.0,100000.0,100000.0,-150000.0,-150000.0,150000.0,150000.0,-250000.0,-250000.0,0.0,250000.0,7,7,4,5,-13,-13,-1,1,-13,-13,0,2,-12,-12,0,-8,1,1,0,3,-10,-10,-4,5
0.0833333333333336,-125000.0,-125000.0,27316.964,125000.0,-200000.0,-200000.0,-4.6414067e-11,200000.0,-100000.0,-100000.0,-8.817836e-27,100000.0,-150000.0,-150000.0,-1.3517821e-26,150000.0,-250000.0,-250000.0,0.0,250000.0,7,7,-2,0,-13,-13,9,2,-13,-13,7,14,-11,-11,10,-1,2,2,9,3,-10,-10,13,-2
0.0937500000000003,-125000.0,-125000.0,-45020.083,125000.0,-200000.0,-200000.0,200000.0,200000.0,-100000.0,-100000.0,-47648.455,100000.0,-150000.0,-150000.0,1.9481234e-11,150000.0,-250000.0,-250000.0,-196051.73,249662.09,7,7,-4,-1,-13,-13,-1,10,-13,-13,2,14,-12,-12,-2,9,1,1,0,3,-10,-10,-2,-2
0.104166666666667,-125000.0,-125000.0,101981.58,125000.0,-200000.0,-200000.0,29772.633,200000.0,-100000.0,-100000.0,29771.179,100000.0,-150000.0,-150000.0,150000.0,150000.0,-250000.0,-250000.0,-137316.73,250000.0,6,6,-4,4,-12,-12,-1,2,-12,-12,3,0,-11,-11,3,-9,2,2,1,3,-10,-10,-2,-2
0.1145833333333337,-125000.0,-125000.0,-86993.551,125000.0,-200000.0,-200000.0,-8.0193509e-25,200000.0,-100000.0,-100000.0,-13391.572,100000.0,-150000.0,-150000.0,-26793.595,150000.0,-250000.0,-250000.0,-146511.46,250000.0,7,7,-5,-1,-13,-13,9,10,-13,-13,-1,13,-12,-12,1,2,-2,-2,0,3,-11,-11,4,2
