time,BatteryUnit.battery1,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery2,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery3,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery4,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery5,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg1a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg2a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3c,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4c,decarbonization-app,profit_cvr-app,resilience-app
38,0.0,0.0,81113.353,125000.0,0.0,0.0,198297.05,200000.0,0.0,0.0,100000.0,100000.0,85893.255,112925.0,85893.255,150000.0,26003.819,67184.4,26003.819,250000.0,7,7,-6,5,1,-13,1,-7,0,-13,0,-7,-1,-13,-1,-7,5,2,5,-7,-1,-14,-1,-7
39,0.0,0.0,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,38467.9,38467.9,100000.0,100000.0,113796.0,113796.0,150000.0,150000.0,29688.0,29688.0,250000.0,250000.0,7,7,0,-16,1,-13,-1,15,2,-13,0,15,2,-14,0,15,4,2,1,15,0,-7,0,0
40,125000.0,125000.0,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,4715.425000000003,-27046.1,100000.0,100000.0,0.0,0.0,0.0,150000.0,229301.0,229301.0,250000.0,250000.0,6,6,1,5,0,-12,0,-4,4,-11,0,4,1,-12,-1,1,5,5,1,2,0,-12,0,-12
41,36347.78,125000.0,36347.78,125000.0,146561.0,146561.0,200000.0,200000.0,30964.783450000003,100000.0,7953.0446,100000.0,143416.22,150000.0,143416.22,150000.0,0.0,189340.0,0.0,250000.0,7,7,-6,5,3,-13,0,3,1,1,-1,-1,3,-13,3,-5,4,3,1,4,-1,-14,-4,-1
42,125000.0,125000.0,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,30964.783450000003,100000.0,100000.0,100000.0,37500.0,150000.0,0.0,150000.0,62500.0,250000.0,0.0,250000.0,5,6,1,0,3,-12,0,3,7,-9,-1,8,3,-12,-5,5,7,4,1,10,-1,-13,-1,-8
43,0.0,125000.0,0.0,88706.43,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,150000.0,150000.0,150000.0,150000.0,250000.0,250000.0,250000.0,250000.0,7,6,4,7,-2,-12,-2,-4,2,2,-5,1,-3,-12,-2,-1,4,4,0,-2,-3,-13,-9,-4
44,125000.0,125000.0,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,45170.473,100000.0,45170.473,100000.0,37500.0,150000.0,0.0,150000.0,193055.11,250000.0,193055.11,250000.0,6,6,-6,2,2,-12,0,2,1,1,0,1,-1,-12,-1,0,3,3,1,2,-2,-14,-2,-10
45,125000.0,125000.0,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,0.0,150000.0,0.0,150000.0,246370.15,250000.0,250000.0,246370.15,5,5,-2,-1,0,-11,0,-4,2,2,-1,1,0,-12,-1,0,4,4,1,0,-1,-13,-1,-8
46,74145.418,125000.0,74145.418,125000.0,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,0.0,150000.0,0.0,150000.0,215315.34999999998,250000.0,203753.8,250000.0,5,6,-6,-1,-1,-12,-1,-1,1,1,-2,1,3,-12,2,3,7,2,0,8,-2,-14,-2,-8
47,-26972.786,125000.0,-26972.786,125000.0,200000.0,200000.0,200000.0,200000.0,-36730.022,100000.0,-36730.022,100000.0,150000.0,150000.0,150000.0,150000.0,52371.414,250000.0,52371.414,250000.0,6,6,-7,4,1,-13,9,-3,1,-13,-2,1,2,-13,2,-11,3,2,3,-6,-4,-14,-5,-13
48,-48678.328,125000.0,-48678.328,125000.0,200000.0,200000.0,200000.0,200000.0,32364.026,100000.0,32364.026,100000.0,112634.84,150000.0,112634.84,150000.0,134287.17,250000.0,134287.17,243125.97,5,5,-7,-6,7,-12,-1,10,7,-12,-2,14,8,-10,2,14,3,3,1,3,-4,-14,-4,-4
49,-61746.298,125000.0,-61746.298,125000.0,110456.0,110456.0,110455.82,110455.82,93681.606,100000.0,93681.606,100000.0,112100.09,150000.0,112100.09,150000.0,241949.86,250000.0,250000.0,241949.86,5,5,-6,-4,9,-12,-1,10,6,-13,-1,2,6,-10,3,4,3,2,0,3,-3,-14,-3,-6
50,-99984.866,125000.0,-99984.866,125000.0,-3.7131253e-11,0.0,-3.7131253e-11,0.0,-96760.177,100000.0,-96760.177,100000.0,150000.0,150000.0,150000.0,150000.0,250000.0,250000.0,250000.0,250000.0,4,4,-6,3,3,-11,2,0,2,-12,2,0,7,-9,14,5,4,2,4,0,-4,-13,-4,-12
51,2.8887891e-10,125000.0,2.8887891e-10,125000.0,-3.8751514e-11,0.0,-3.8751514e-11,0.0,-100000.0,100000.0,-100000.0,100000.0,150000.0,150000.0,150000.0,150000.0,222168.42,250000.0,222168.42,250000.0,3,3,-5,-2,0,-11,-2,0,1,-12,-1,1,8,-9,-3,7,6,3,0,6,-6,-12,-7,-8
52,-103375.87,125000.0,-103375.87,125000.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,-14434.32,100000.0,82967.02799999999,150000.0,60622.704,150000.0,-20316.179,250000.0,-20316.179,250000.0,3,3,-6,-2,0,-11,-3,0,7,-12,-4,7,8,-9,1,5,6,3,-3,6,-6,-12,-6,-6
53,-32956.111,125000.0,-32956.111,125000.0,5.812727e-11,0.0,2.3250908e-10,0.0,-34569.471,100000.0,-34569.471,100000.0,-40685.471,141293.0,-40685.471,141292.9,43436.23,250000.0,43436.23,250000.0,2,2,-5,-1,1,-10,2,-1,7,-11,-1,7,5,-8,-3,5,5,4,-4,5,-2,-11,-6,-2
54,125000.0,125000.0,125000.0,125000.0,1.5500606e-10,0.0,1.5500606e-10,0.0,-26014.013,100000.0,-26014.013,100000.0,80670.197,80670.2,80670.197,80670.197,36401.475,250000.0,36401.475,250000.0,3,3,-5,-2,0,-11,-2,-1,1,-12,-4,-4,0,-9,-1,0,2,2,-2,-1,-5,-12,-7,-5
55,7.2219729e-11,125000.0,7.2219729e-11,125000.0,1.9375757e-11,0.0,7.7503028e-11,0.0,9.8485767e-11,100000.0,9.8485767e-11,100000.0,0.0002762070675,0.000276207,0.00027620713,0.00027620727,-88460.491,250000.0,-88460.491,250000.0,3,3,-5,-2,2,-11,-3,2,7,-12,-6,7,5,-6,-3,5,4,1,-5,6,-4,-11,-7,-4
56,-125000.0,125000.0,-125000.0,125000.0,0.0,0.0,0.0,0.0,47122.78,100000.0,47122.78,100000.0,-3661.0783,0.0,-3661.0783,0.0,-225262.31,250000.0,-225262.31,250000.0,3,3,-6,-3,0,-11,0,-4,5,-12,-3,5,8,-6,5,8,1,1,-6,-3,1,-11,-3,1
57,-125000.0,125000.0,-125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,-1.824488e-10,0.0,-1.824488e-10,0.0,-173159.96,250000.0,-173159.96,250000.0,3,3,-6,0,5,-11,-4,5,5,-12,-6,5,3,-6,0,-4,1,1,-5,0,-4,-11,-6,-4
58,-64882.098,125000.0,-64882.098,125000.0,7.75030275e-11,0.0,3.1001211e-10,0.0,-33131.19,100000.0,-33131.19,100000.0,5207.180875,5207.18,5207.1835,5207.1835,-3.9430118e-11,250000.0,-3.9430118e-11,250000.0,3,3,-5,-2,0,-11,0,-3,7,-12,0,7,2,-5,0,2,4,1,-4,6,-7,-11,-7,-7
59,5372.5841,125000.0,5372.5841,125000.0,4.83093425e-27,0.0,1.9323737e-26,0.0,-33131.19,100000.0,18177.348,100000.0,10414.367,10414.4,10414.367,10414.367,6.8400352e-27,250000.0,6.8400352e-27,250000.0,3,3,1,-2,2,-11,-3,2,1,-12,-6,-1,2,-5,-3,5,5,1,-10,5,-7,-11,-12,-2
60,125000.0,125000.0,125000.0,125000.0,-31797.529,0.0,-31797.529,0.0,-1.2707841e-10,100000.0,-1.2707841e-10,100000.0,-148473.6,5207.19,-148473.6,5207.187,250000.0,250000.0,250000.0,250000.0,3,3,2,-1,7,-11,1,7,2,-12,-12,2,8,-5,1,8,2,2,-8,-5,-4,-11,-5,-4
61,17314.513,125000.0,17314.513,125000.0,0.0,0.0,0.0,0.0,-45911.361,100000.0,-45911.361,100000.0,1.22839e-05,2.45678e-05,2.4567729e-05,0.0,122904.11,250000.0,122904.11,250000.0,3,3,-5,-2,2,-11,-4,2,7,-12,-1,7,5,-5,1,5,5,2,-2,5,2,-11,-6,3
62,3.6109864e-11,125000.0,3.6109864e-11,125000.0,0.0,0.0,-7.7503028e-11,0.0,-0.00010813305,100000.0,-0.00010813305,100000.0,0.0,1.24029e-05,1.2402861e-05,0.0,214155.23,250000.0,214155.23,250000.0,3,3,-4,-2,3,-11,3,2,7,-12,-6,7,7,-5,9,5,6,2,-1,6,3,-11,-6,3
63,-13895.508,125000.0,-13895.508,125000.0,-15943.432,0.0,-15943.432,0.0,22435.23,100000.0,22435.23,100000.0,3.100725e-06,1.24029e-05,7.7924935e-11,0.0,-125000.0,250000.0,-250000.0,250000.0,3,3,-5,-2,8,-11,-3,8,4,-12,-6,4,7,-5,-1,2,4,2,-6,5,3,-11,-7,3
64,-1.5033751e-25,125000.0,-1.5033751e-25,125000.0,22676.482,22676.5,22676.482,22676.482,-15773.812,100000.0,-15773.812,100000.0,-1.9481234e-11,9.30226e-06,-1.9481234e-11,9.3022557e-06,-11702.162,250000.0,-11702.162,250000.0,3,3,-5,-1,5,-11,-2,5,7,-12,-4,7,5,-6,4,5,5,2,-2,6,-3,-11,-6,-7
65,-7.2219729e-11,125000.0,-7.2219729e-11,125000.0,45352.973,45353.0,45352.964,45352.964,-14804.105,100000.0,-14804.105,100000.0,-10121.642,6.91687e-06,-10121.642,0.0,132447.21,250000.0,132447.21,250000.0,3,3,-5,-1,7,-11,-3,7,7,-11,-5,7,5,-6,3,5,6,3,-2,6,-5,-11,-5,-5
66,2.1297814e-25,125000.0,2.1297814e-25,125000.0,22676.482,22676.5,22676.482,22676.482,4.408918e-27,100000.0,4.408918e-27,100000.0,-89348.211,0.0,-89348.211,0.0,76789.673,250000.0,76789.673,250000.0,3,3,-3,-1,3,-10,-5,-1,7,-11,-4,7,5,-6,-3,5,5,3,-5,5,-5,-10,-5,-7
67,2.1297814e-25,125000.0,-3.6109864e-11,125000.0,3.806800775e-05,3.80681e-05,3.806797e-05,3.8068121e-05,25480.395,99199.4,25480.395,100000.0,54717.023,127081.0,54717.023,127080.74,76789.673,250000.0,250000.0,228953.94,4,4,-2,-1,3,-11,-2,-2,7,-12,-5,7,7,-9,9,5,5,3,-3,6,-7,-12,-7,-8
68,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,72363.7,72363.7,72363.715,72363.715,250000.0,250000.0,250000.0,250000.0,4,4,-4,-2,4,-11,1,4,7,-12,-3,7,5,-9,5,3,4,3,2,4,-4,-11,-4,-6
69,0.0,125000.0,0.0,125000.0,0.0,0.0,7.7503028e-11,0.0,23418.943,100000.0,23418.943,100000.0,0.011034168,0.0147122,0.014712224,0.0,250000.0,250000.0,250000.0,250000.0,4,4,-4,1,6,-11,8,1,1,-12,-5,-2,5,-9,5,4,5,3,5,5,-4,-10,-4,-8
70,31250.00000000003,125000.0,3.6109864e-11,125000.0,0.0,0.0,5.8127271e-11,9.6878785e-11,-6177.4929,100000.0,-6177.4929,100000.0,0.00367823,0.00367823,0.0036782346,0.0036782346,226031.25,250000.0,234083.64,226031.25,4,4,-4,-1,4,-11,0,-4,1,-11,-4,1,7,-9,4,7,6,4,-1,6,-4,-10,-4,-6
71,5.4164796e-11,125000.0,5.4164796e-11,125000.0,0.0,0.0,1.5500606e-10,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,188515.22499999998,250000.0,168020.3,250000.0,4,4,-4,4,2,-11,3,-9,-1,-11,9,-4,6,-9,-1,6,4,4,-2,-6,2,-10,-3,2
72,-1057.6958,125000.0,-1057.6958,125000.0,1.9375757e-11,0.0,7.7503028e-11,0.0,100000.0,100000.0,100000.0,100000.0,-3.8962467e-11,0.0,-3.8962467e-11,0.0,164832.37,250000.0,136443.16,250000.0,4,4,-4,3,1,-11,-4,1,4,-11,-2,4,4,-9,14,-8,6,5,0,6,-3,-10,-3,-6
73,3.6109864e-11,125000.0,3.6109864e-11,125000.0,0.0,0.0,7.7503028e-11,0.0,45920.325,100000.0,45920.325,100000.0,-629.32625,0.0,-629.32625,0.0,157858.76750000002,157859.0,157858.69,157858.69,5,5,-4,-1,-1,-12,0,-6,3,-12,3,1,6,-10,-2,6,3,3,0,0,-3,-11,-3,-3
74,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,10707.608,10707.6,0.0,10707.608,5,5,2,4,1,-12,-2,1,1,-12,0,1,2,-10,0,-8,2,2,1,-3,-2,-11,-2,-6
75,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.00026010769,0.000260108,0.00026010738,0.00026010738,6,6,2,6,2,-12,0,2,1,1,-1,-1,-3,-11,-3,-11,1,1,1,0,0,-12,-2,0
76,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,99138.67,100000.0,100000.0,99138.67,9.6878785e-12,0.0,0.0,3.8751514e-11,0.0,0.0,0.0,0.0,6,6,1,-4,8,-12,0,13,7,1,-1,12,3,-11,-1,6,6,2,1,11,5,-11,-1,5
77,125000.0,125000.0,125000.0,125000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,1,2,2,-12,0,2,1,2,-1,1,-2,-11,-2,-7,5,2,1,5,5,-11,-1,5
78,0.0,92995.2,0.0,125000.0,-1.392422025e-11,0.0,0.0,-1.8565627e-11,65140.274,65508.8,100000.0,65140.274,-150000.0,-150000.0,0.0,-7947.6405,0.0,0.0,0.0,0.0,6,6,-4,-4,2,-12,0,2,2,2,0,0,2,-10,-1,5,6,2,1,6,4,-9,-1,4
79,-109132.31,89697.1,-109132.31,125000.0,-200000.0,-200000.0,-1.8565627e-11,0.0,-18097.3,-18097.3,19905.725,100000.0,-39852.6,-39852.6,-1.3393348e-11,0.0,-1.9715059e-11,0.0,-1.9715059e-11,0.0,4,4,-5,0,5,-10,0,5,8,-9,-1,8,6,-8,-1,6,9,6,1,9,5,-8,0,5
80,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,-39219.7,-39219.7,0.0,100000.0,-17805.2,-17805.2,0.0,150000.0,-187500.0,-250000.0,0.0,0.0,4,7,0,-3,1,-13,0,1,7,-10,-6,7,7,-12,-1,7,8,1,0,13,1,-13,0,-2
81,-109132.0,-109132.0,125000.0,125000.0,-112182.0,-112182.0,0.0,0.0,-100000.0,-100000.0,100000.0,100000.0,-106957.0,-106957.0,150000.0,150000.0,-57266.7,-57266.7,0.0,0.0,7,7,0,6,-1,-13,-1,-3,3,-12,-1,3,3,-12,-1,-9,5,2,1,-8,-1,-11,-1,-11
82,-97955.354,0.0,-97955.354,125000.0,-193217.0,-193217.0,200000.0,200000.0,-100000.0,-100000.0,-27216.77,100000.0,-150000.0,-150000.0,81725.463,150000.0,-250000.0,-209361.0,-250000.0,0.0,7,6,-3,7,-1,-12,-3,-1,-1,-12,-1,-6,2,-10,1,2,4,2,-2,4,-5,-10,-5,-6
