time,BatteryUnit.battery1,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery2,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery3,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery4,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery5,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg1a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg2a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3c,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4c,decarbonization-app,profit_cvr-app,resilience-app
16,0.0,0.0,0.0,125000.0,0.0,0.0,135159.34,200000.0,0.0,0.0,35549.059,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,250000.0,6,6,-4,1,7,-11,3,7,5,-10,3,5,-11,-11,4,2,9,5,3,11,7,-10,3,7
17,0.0,0.0,0.0,125000.0,0.0,0.0,128745.75,200000.0,0.0,0.0,40339.662,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,250000.0,6,6,-4,-14,4,-11,-2,-16,5,-10,5,-16,-8,-11,6,-16,9,5,2,11,4,-10,3,-16
18,44642.857142857145,0.0,0.0,125000.0,0.0,0.0,178108.27,200000.0,0.0,0.0,54640.364,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,250000.0,6,7,-4,2,-2,-12,-2,-5,6,-11,6,5,-12,-12,4,2,9,4,2,11,3,-11,3,0
19,69147.28571428574,-31387.6,3.6109864e-11,125000.0,0.0,0.0,161275.64,200000.0,0.0,0.0,62996.47,100000.0,0.0,0.0,35297.408,150000.0,0.0,0.0,30293.784,250000.0,6,7,-4,4,4,-12,4,-6,2,-12,1,2,-9,-12,10,1,9,4,4,10,2,-11,0,4
20,110356.87142857142,-80003.8,125000.0,125000.0,0.0,0.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,71574.4,150000.0,0.0,0.0,0.0,250000.0,6,6,-3,0,4,-12,-2,4,4,-11,0,4,-11,-11,1,1,9,5,0,11,5,-10,0,5
21,89285.71428571432,-125000.0,3.1320315e-27,125000.0,0.0,0.0,157677.39,200000.0,0.0,0.0,100000.0,100000.0,0.0,5964.95,0.0,150000.0,0.0,0.0,0.0,250000.0,6,7,-3,-1,3,-13,2,4,4,-12,0,4,-8,-13,-1,1,9,3,-1,15,5,-11,-1,5
22,71428.57142857145,-125000.0,125000.0,125000.0,0.0,0.0,93180.478,200000.0,0.0,0.0,41802.341,100000.0,1153.6805,2813.5,1153.6805,150000.0,17857.142857142837,0.0,-2.2150435e-11,250000.0,6,7,-4,-1,8,-13,8,4,7,-12,7,4,-11,-13,2,1,9,3,1,15,8,-11,2,12
23,-125000.0,-125000.0,125000.0,125000.0,0.0,0.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,-811.132,-811.132,0.0,150000.0,6198.9285714285725,-12555.0,0.0,250000.0,6,7,-3,-1,5,-13,-1,3,4,-12,-1,3,-13,-13,0,0,8,3,1,8,1,-11,0,1
24,-125000.0,-125000.0,125000.0,125000.0,0.0,0.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,-0.000281736,-0.000281736,0.0,150000.0,21217.085714285713,-16913.4,0.0,250000.0,6,6,-3,-2,10,-12,-1,12,10,-12,-1,14,-12,-12,0,1,8,4,1,8,1,-11,0,1
25,-20589.1,-20589.1,125000.0,125000.0,0.0,0.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,150000.0,150000.0,-11700.028571428571,-31830.8,0.0,250000.0,6,6,-2,0,5,-12,-1,5,1,-11,-1,1,-12,-12,0,7,8,4,1,9,2,-11,0,2
26,-0.048742,-0.048742,125000.0,125000.0,0.0,0.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,150000.0,150000.0,-20130.7,-20130.7,0.0,250000.0,6,6,3,-2,10,-12,1,13,10,-11,-6,15,-11,-11,0,3,8,4,2,14,2,-11,-5,2
27,26785.71428571429,0.0,50.574966,125000.0,14285.714285714213,0.0,-7.7503028e-11,200000.0,0.0,0.0,2.5415682e-11,100000.0,0.0,0.0,1.5822001e-11,150000.0,-0.0246172,-0.0246172,-0.024617186,250000.0,6,7,-5,-2,10,-13,11,4,9,-12,9,4,-12,-12,15,1,8,3,5,15,4,-11,4,3
28,-18832.6,-18832.6,125000.0,125000.0,-10044.0,-10044.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,150000.0,150000.0,0.0,0.0,250000.0,250000.0,6,6,6,0,7,-12,-6,7,10,-11,-1,10,-11,-11,0,6,8,4,-1,9,2,-10,-5,2
29,0.0,0.0,125000.0,125000.0,-0.0321429,-0.0321429,200000.0,200000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,150000.0,150000.0,0.0,0.0,250000.0,250000.0,6,7,2,-2,4,-13,1,4,4,-12,-1,4,-12,-12,0,1,8,3,1,15,3,-11,0,3
30,0.0,0.0,108366.05,125000.0,0.0,0.0,157157.32,200000.0,-5.5332532e-11,0.0,-5.5332532e-11,100000.0,0.0,0.0,0.0,150000.0,-1.2585665e-24,0.0,-1.2585665e-24,250000.0,6,7,-4,2,8,-13,8,-5,10,-12,12,5,-12,-12,14,1,8,3,8,11,6,-11,0,6
31,0.0,0.0,125000.0,125000.0,0.0,0.0,157775.13,200000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,8.860174e-11,250000.0,6,7,-4,-2,8,-13,8,8,10,-12,12,5,-12,-12,14,1,8,3,8,11,3,-11,0,3
32,0.0,0.0,125000.0,125000.0,0.0,0.0,156194.22,200000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,250000.0,6,6,-4,2,8,-12,8,-3,10,-11,12,5,-9,-11,14,2,8,4,8,11,2,-11,0,2
33,0.0,0.0,40323.175,125000.0,142857.14285714287,0.0,130327.81,200000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,133784.08,150000.0,0.0,0.0,0.0,250000.0,6,6,-5,2,8,-12,5,-3,10,-11,2,5,-12,-12,0,1,6,4,6,4,6,-11,0,6
34,0.0,0.0,22862.705,125000.0,6860.0,-100440.0,200000.0,200000.0,0.0,0.0,0.0,100000.0,0.0,0.0,1.8510669e-11,150000.0,-5.5372281e-08,0.0,-5.5372281e-08,250000.0,6,7,-5,0,9,-13,13,4,10,-13,14,4,-12,-12,0,1,7,2,13,10,6,-12,-1,3
35,0.0,0.0,59934.573,125000.0,69173.0,-105263.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,127965.18,150000.0,-5.5372281e-08,0.0,35405.166,250000.0,6,7,-5,-3,6,-13,-1,4,7,-13,0,4,-12,-12,0,1,7,2,1,15,6,-12,0,5
36,0.0,0.0,125000.0,125000.0,149443.14285714284,-153898.0,200000.0,200000.0,0.0,0.0,49616.536,100000.0,0.0,0.0,126131.27,150000.0,0.0,0.0,250000.0,250000.0,6,6,7,-3,4,-12,-1,4,4,-13,0,4,-11,-11,0,1,7,3,-6,15,6,-11,-13,11
37,0.0,0.0,125000.0,125000.0,-25459.92857142858,-86949.0,200000.0,200000.0,45882.5,45882.5,100000.0,100000.0,0.0,0.0,150000.0,150000.0,33111.9,33111.9,46017.537,250000.0,6,6,-5,6,1,-13,-1,-11,1,-13,0,1,-11,-11,0,-4,4,3,1,1,4,-11,0,-12
38,0.0,0.0,125000.0,125000.0,145513.0,145513.0,200000.0,200000.0,-32259.2,-32259.2,100000.0,100000.0,78847.6,78847.6,150000.0,150000.0,-11991.7,-11991.7,250000.0,231900.19,7,6,0,7,-1,-12,-1,-4,3,-12,-3,3,-13,-13,0,-4,3,3,1,-4,0,-13,0,0
39,0.0,0.0,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,-55436.3,-55436.3,42657.716,150000.0,137388.0,137388.0,250000.0,250000.0,7,6,6,7,0,-12,0,-8,1,-12,-5,2,-13,-12,-5,-13,3,3,-8,2,-3,-11,-9,-13
40,97119.4,97119.4,125000.0,125000.0,0.0,0.0,200000.0,200000.0,52018.8,52018.8,100000.0,100000.0,32142.85714285714,150000.0,0.0,150000.0,228117.0,228117.0,250000.0,250000.0,6,6,5,4,3,-12,-6,3,4,-12,-9,4,-4,-12,-9,4,4,4,-3,2,-7,-12,-7,-7
41,125000.0,125000.0,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,21428.571428571428,50300.8,0.0,150000.0,0.0,235600.0,0.0,250000.0,6,6,0,1,2,-12,0,2,1,-10,-1,1,-2,-12,0,1,4,4,1,-3,-5,-12,-1,-8
42,125000.0,125000.0,125000.0,125000.0,181719.53,200000.0,200000.0,181719.53,-58984.54092857143,100000.0,-71214.121,100000.0,97534.027,150000.0,97534.027,150000.0,-60816.856428571424,250000.0,-145585.09,250000.0,6,6,-6,0,9,-12,9,-4,1,-9,0,1,7,-12,-1,9,4,4,0,-1,-5,-13,-5,-8
43,-28143.811,125000.0,-28143.811,125000.0,200000.0,200000.0,200000.0,200000.0,-58984.54092857143,100000.0,17896.135,100000.0,64285.714285714304,150000.0,2.9221851e-11,150000.0,35714.285714285696,250000.0,-1.9715059e-11,250000.0,6,6,-7,-4,9,-12,0,13,2,2,-1,1,8,-12,-1,9,6,4,1,15,-1,-13,-1,-3
44,125000.0,125000.0,125000.0,125000.0,154459.08,200000.0,154459.08,200000.0,-3.1769602e-11,100000.0,-3.1769602e-11,100000.0,145489.29,150000.0,145489.29,150000.0,-45635.34092857142,250000.0,-68376.521,250000.0,6,6,-6,6,2,-12,2,2,1,1,0,1,2,-12,2,0,3,3,0,-4,-6,-14,-5,-14
45,-125000.0,125000.0,-125000.0,125000.0,178076.54,200000.0,178076.54,200000.0,100000.0,100000.0,100000.0,100000.0,85714.28571428571,150000.0,-150000.0,150000.0,-62090.464285714275,250000.0,-186926.65,250000.0,6,5,4,6,2,-11,-5,2,2,2,-7,-3,-1,-12,-10,-12,4,4,-14,-1,-2,-13,-9,-2
46,-63148.37,125000.0,-63148.37,125000.0,200000.0,200000.0,200000.0,200000.0,2534.1114,100000.0,2534.1114,100000.0,32142.85714285714,150000.0,0.0,150000.0,55919.293,250000.0,55919.293,250000.0,6,6,-7,1,3,-12,-1,3,1,1,-2,1,1,-12,2,1,3,2,0,3,-5,-14,-3,-10
47,122050.06,125000.0,122050.06,125000.0,200000.0,200000.0,200000.0,200000.0,-36630.44,100000.0,-36630.44,100000.0,134730.45,150000.0,134730.45,150000.0,-26306.56,250000.0,-26306.56,186578.69,6,6,-7,-5,8,-13,9,12,8,-13,1,11,8,-13,10,5,5,2,1,6,-5,-14,-5,-5
48,-123000.9,125000.0,-123000.9,125000.0,11688.262857142858,11688.3,11688.26,11688.26,-44102.262,100000.0,-44102.262,100000.0,150000.0,150000.0,150000.0,150000.0,234068.96,250000.0,234068.96,250000.0,4,4,-6,-2,10,-11,0,10,7,-12,0,7,5,-10,5,5,6,3,1,6,-2,-12,-5,3
49,1.4443946e-10,125000.0,1.4443946e-10,125000.0,1.5223808571428572e-11,0.0,1.0656666e-10,0.0,100000.0,100000.0,100000.0,100000.0,150000.0,150000.0,150000.0,150000.0,119571.84,250000.0,119571.84,250000.0,3,3,-5,-2,7,-10,7,-6,4,-11,0,4,5,-9,4,5,4,4,-2,4,-4,-12,-4,-7
50,-78456.92,125000.0,-78456.92,125000.0,-3.7131253e-11,0.0,-3.7131253e-11,0.0,77859.329,100000.0,77859.329,100000.0,-22860.553,150000.0,-22860.553,150000.0,187618.84,250000.0,187618.84,250000.0,4,4,-5,3,4,-11,-2,-7,-3,-12,-5,-4,5,-9,-2,5,2,2,-3,-3,-4,-13,-4,-4
51,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,-71202.658,100000.0,-71202.658,100000.0,150000.0,150000.0,150000.0,150000.0,31680.679,250000.0,31680.679,250000.0,3,3,-6,-4,5,-11,2,5,6,-12,1,8,10,-9,2,10,7,3,-1,9,-2,-12,-5,-2
52,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,-100000.0,100000.0,150000.0,150000.0,150000.0,150000.0,88203.914,250000.0,88203.914,250000.0,3,3,-6,-2,5,-11,0,5,9,-12,9,8,9,-9,9,6,6,3,0,6,-4,-12,-4,-8
53,80331.401,125000.0,80331.401,125000.0,0.0,0.0,0.0,0.0,52702.23,100000.0,52702.23,100000.0,150000.0,150000.0,150000.0,150000.0,250000.0,250000.0,250000.0,250000.0,2,2,-5,-4,1,-10,-3,1,10,-11,0,10,6,-8,-1,4,9,4,-1,9,0,-12,-6,0
54,-7721.0189,125000.0,-7721.0189,125000.0,-7.0853702e-26,0.0,-7.0853702e-26,0.0,-3360.5893571428533,100000.0,-31549.841,100000.0,150000.0,150000.0,150000.0,150000.0,250000.0,250000.0,-1.1829036e-10,250000.0,3,3,-5,-2,2,-11,-4,2,1,-12,-5,-1,5,-9,-3,5,6,2,-3,6,4,-13,-8,4
55,-44186.242,125000.0,-44186.242,125000.0,1.1071861142857142e-11,0.0,7.7503028e-11,0.0,-3360.5893571428533,100000.0,-23904.448,100000.0,150000.0,150000.0,38780.596,150000.0,250000.0,250000.0,250000.0,250000.0,3,3,-5,-2,3,-11,3,0,0,-12,0,-1,5,-7,-3,5,6,2,-2,6,-3,-13,-3,-6
56,0.0,125000.0,0.0,125000.0,-1.3286233714285713e-10,0.0,-1.5500606e-10,0.0,46236.304,100000.0,46236.304,100000.0,-116642.75,38694.8,-116642.75,38694.824,127585.86285714284,250000.0,-178449.48,250000.0,2,2,-5,-2,7,-10,0,7,7,-11,-6,7,5,-6,0,5,6,3,-7,6,-4,-11,-6,-4
57,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,150000.0,150000.0,150000.0,150000.0,250000.0,250000.0,250000.0,250000.0,3,3,-5,-2,-2,-11,-3,-5,7,-12,2,7,5,-7,-3,5,6,2,-1,6,3,-13,-6,3
58,1.0832959e-10,125000.0,1.0832959e-10,125000.0,8.303895857142856e-12,0.0,3.8751514e-11,0.0,-67265.902,100000.0,-67265.902,100000.0,54596.80157142857,54596.8,54596.822,54596.822,126755.82,250000.0,126755.82,250000.0,3,3,-5,-2,7,-11,-4,9,7,-12,-1,7,6,-5,-3,6,5,2,-1,5,-4,-12,-7,-4
59,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0200372,0.0200372,0.020037209,0.020037209,250000.0,250000.0,250000.0,250000.0,3,3,1,-4,1,-11,1,0,7,-12,0,7,6,-5,1,6,6,1,1,6,3,-11,-5,3
60,-4572.3213,125000.0,-4572.3213,125000.0,-197913.39,0.0,-197913.39,0.0,-3.5271344e-26,100000.0,-3.5271344e-26,100000.0,2.896676e-27,0.0,2.0276732e-26,0.0,-60460.956,142928.0,-60460.956,142927.52,3,3,-3,1,3,-11,-7,3,-2,-12,-9,-4,-2,-5,12,-1,0,0,-7,-3,0,-12,-8,0
61,1.3526729e-10,125000.0,1.3526729e-10,125000.0,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,-32893.753,0.0,-32893.753,0.0,1453.5426,228922.0,1453.5426,228921.66,3,4,2,-5,10,-12,-9,12,0,-12,0,0,1,3,-10,4,4,1,-11,8,0,-13,-10,0
62,125000.0,125000.0,125000.0,125000.0,81493.9,81493.9,81493.936,81493.936,5.0831364e-11,100000.0,5.0831364e-11,100000.0,46785.075142857146,46785.1,46785.071,46785.071,31919.845,227468.0,31919.845,227468.12,3,3,0,2,4,-11,4,1,0,-12,0,0,4,-5,0,4,2,2,-2,2,-9,-12,-11,-9
63,-87885.281,125000.0,-87885.281,125000.0,0.03616458285714286,0.0361646,0.03616458,0.03616458,-10143.991,100000.0,-10143.991,100000.0,-81267.458,0.0,-81267.458,0.0,60343.906,195548.0,60343.906,195548.28,3,3,-5,0,6,-11,6,6,5,-12,-4,5,9,-5,-2,9,2,2,-4,1,-4,-11,-5,-4
64,2.5276905e-10,125000.0,2.5276905e-10,125000.0,1.245584357142857e-11,0.0,1.7438181e-10,0.0,-60164.234,100000.0,-60164.234,100000.0,115587.05857142857,115587.0,115587.41,115587.41,47458.658,135204.0,47458.658,135204.37,4,4,-4,1,1,-12,-4,1,4,-13,4,-3,5,-7,-3,5,1,1,-1,-5,-4,-13,-8,-4
65,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.05055060857142857,0.353854,0.0,0.35385426,87745.7,87745.7,87745.711,87745.711,4,4,-1,-4,4,-12,-7,4,7,-13,-2,7,11,-6,-3,14,3,0,-2,3,0,-12,-8,0
66,125000.0,125000.0,125000.0,125000.0,2.2143722857142856e-11,0.0,0.0,1.5500606e-10,0.0,100000.0,0.0,90373.787,0.30330376,0.303304,0.30330376,0.30330376,0.0008188602142857143,0.011464,0.011464043,0.0,4,4,1,2,4,-12,1,4,0,-13,-2,0,2,-6,1,-6,0,-1,0,-3,-5,-12,-5,-11
67,57279.053,125000.0,57279.053,125000.0,9.201779285714286e-28,0.0,1.2882491e-26,0.0,0.0,100000.0,0.0,100000.0,-49951.304,0.0,-49951.304,0.0,-175938.39,0.0106451,-175938.39,0.010645081,4,4,2,-2,-1,-12,-9,-1,-2,-13,-5,-2,6,-9,-9,6,3,0,-11,3,-4,-12,-9,-4
68,-40909.865,125000.0,-40909.865,125000.0,1.1071861428571428e-11,0.0,1.5500606e-10,0.0,27738.794,100000.0,27738.794,100000.0,71046.174,71046.2,71046.174,71046.174,250000.0,250000.0,250000.0,250000.0,4,4,-4,-1,5,-11,0,5,7,-12,-2,7,5,-9,-3,5,6,3,2,6,-5,-11,-5,-7
69,2.7311314e-24,125000.0,2.7311314e-24,125000.0,1.3332470714285713e-11,0.0,9.3327295e-11,0.0,-19502.654,100000.0,-19502.654,100000.0,1.3220853571428571e-05,0.0,0.00018509189,0.00018509195,-49205.486,238.713,-49205.486,238.71316,4,4,5,-4,-1,-12,-10,-1,-2,-12,-3,-4,5,-9,-5,5,6,1,-8,8,4,-11,-14,4
70,1.2027001e-24,125000.0,1.2027001e-24,125000.0,-5.1529965e-26,0.0,-5.1529965e-26,0.0,1.9061761e-11,100000.0,1.9061761e-11,100000.0,0.0001719730357142857,0.000171973,0.0001719735,0.00017197343,-82623.723,70224.1,-235471.55,70224.104,4,4,0,-1,2,-11,-5,5,-1,-12,-5,-1,8,-9,-5,11,3,2,-1,3,1,-11,-10,-3
71,-62400.182,125000.0,-62400.182,125000.0,7.956697142857143e-12,0.0,1.1139376e-10,0.0,64276.176857142855,100000.0,54533.316,100000.0,-130940.86,0.0,-130940.86,0.0,32400.086,187741.0,32400.086,187740.54,4,3,-4,4,-4,-10,-4,-10,2,-10,-6,2,-1,-8,-2,-6,4,4,-4,-2,-3,-9,-3,-8
72,1.0832959e-10,125000.0,1.0832959e-10,125000.0,4.151947928571428e-12,0.0,5.8127271e-11,0.0,38662.09428571429,100000.0,28439.11,100000.0,150000.0,150000.0,150000.0,150000.0,-55642.205,155340.0,-55642.205,155340.46,5,5,-5,5,2,-12,4,-11,0,-12,-3,0,-10,-10,5,-9,3,3,-1,3,-5,-12,-5,-12
73,109809.85285714286,125000.0,108641.38,125000.0,-4.096842657142857e-11,0.0,-4.4119844e-11,0.0,100000.0,100000.0,100000.0,100000.0,-12504.746,36238.3,-12504.746,36238.324,-55642.205,234481.0,234480.85,234480.85,5,5,5,5,1,-11,0,0,3,-12,-1,3,-7,-10,4,3,4,4,-1,2,-8,-11,-8,-11
74,1.4443946e-10,125000.0,1.4443946e-10,125000.0,2.7679652857142856e-12,0.0,3.8751514e-11,0.0,7142.857142857166,100000.0,2.5415682e-11,100000.0,0.0,54023.9,1.2175771e-10,0.0,-172529.54,250000.0,-242951.13,250000.0,5,5,-5,2,6,-11,1,6,2,-11,-3,2,-10,-10,5,-2,5,5,-1,6,-4,-10,-4,-7
75,-76408.601,125000.0,-76408.601,125000.0,0.0,0.0,0.0,0.0,5446.0366,100000.0,5446.0366,100000.0,54023.902357142855,54023.9,54023.933,54023.933,-131893.1,250000.0,-195541.95,250000.0,5,5,-5,-2,4,-11,1,4,8,3,-4,11,-10,-10,3,3,5,5,-1,5,-5,-10,-4,-3
76,125000.0,125000.0,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,78371.0,0.0,100000.0,0.03083120657142857,0.0308312,0.030831246,0.030831246,-131893.1,249628.0,250000.0,250000.0,5,5,5,-1,-1,-11,-1,-2,-1,-11,-1,-5,-9,-9,-1,11,6,6,-2,1,0,-9,-4,0
77,0.0,49082.6,0.0,125000.0,0.0,0.0,0.0,0.0,85209.5,85209.5,100000.0,100000.0,-23299.0,-23299.0,0.0,0.0,121968.0,121968.0,250000.0,250000.0,6,6,1,5,0,-12,0,-6,3,1,-1,3,-11,-11,-2,4,4,3,1,4,-3,-10,-3,-9
78,0.0,125000.0,0.0,125000.0,-18464.6,-18464.6,0.0,0.0,-9554.76,-9554.76,100000.0,100000.0,-148912.0,-148912.0,0.0,33138.37,60435.9,60435.9,250000.0,250000.0,5,5,-2,3,4,-11,0,4,7,-7,-4,7,-3,-9,-2,5,6,5,1,6,0,-9,1,-7
79,-76530.4,-76530.4,125000.0,125000.0,-200000.0,-200000.0,26262.361,26262.361,-85714.28571428571,-100000.0,0.0,100000.0,0.0,0.0,150000.0,150000.0,208278.0,208278.0,250000.0,250000.0,4,4,4,-2,12,-10,-9,12,11,-9,-3,11,5,-9,-1,5,8,8,1,6,0,-8,-7,0
80,0.0,0.0,1.3541199e-11,125000.0,135527.0,135527.0,200000.0,200000.0,-100000.0,-100000.0,0.0,100000.0,-94012.257,-92551.6,-94012.257,150000.0,-250000.0,-250000.0,0.0,250000.0,4,6,-4,0,3,-12,0,0,2,-10,0,1,-3,-12,0,3,7,2,0,7,-2,-12,14,-5
