time,BatteryUnit.battery1,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery2,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery3,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery4,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery5,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg1a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg2a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3c,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4c,decarbonization-app,profit_cvr-app,resilience-app
38,0.0,0.0,81113.353,125000.0,0.0,0.0,198297.05,200000.0,0.0,0.0,100000.0,100000.0,85893.255,112925.0,85893.255,150000.0,26003.819,67184.4,26003.819,250000.0,7,7,-6,5,1,-13,1,-7,0,-13,0,-7,-1,-13,-1,-7,5,2,5,-7,-6,-14,-1,-7
39,76678.456,125000.0,76678.456,125000.0,50000.0,0.0,200000.0,200000.0,0.0,0.0,78306.213,100000.0,-1.9481234e-11,135134.0,-1.9481234e-11,150000.0,114200.05,121818.0,114200.05,241670.47,6,6,-6,5,0,-12,0,-2,0,-12,0,-2,-1,-12,-1,-7,5,4,1,5,-6,-1,0,-12
40,80973.5,80973.5,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,0.0,96281.8,100000.0,100000.0,0.0,150000.0,0.0,150000.0,0.0,0.0,0.0,250000.0,6,7,-6,0,0,-13,0,0,0,-12,0,-2,-1,-13,0,5,6,1,0,9,-6,-15,0,-7
41,125000.0,125000.0,125000.0,125000.0,179743.0,159486.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,0.0,116736.0,0.0,150000.0,209679.0,209679.0,250000.0,250000.0,6,6,-1,6,0,-12,0,-9,1,-10,-1,1,-1,-12,-1,-1,4,4,0,4,-2,-13,0,-13
42,125000.0,125000.0,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,0.0,150000.0,0.0,150000.0,62500.0,250000.0,0.0,239230.55,6,6,1,2,0,-12,0,-7,3,-9,-1,7,1,-12,-1,5,4,4,0,-4,0,-13,0,-10
43,88706.43,125000.0,125000.0,88706.43,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,0.0,150000.0,0.0,150000.0,250000.0,250000.0,250000.0,250000.0,7,6,-4,7,0,-12,0,-9,2,2,-1,1,1,-12,-1,1,4,4,1,0,-1,-13,-1,-14
44,39373.399,125000.0,39373.399,125000.0,-1.2882491e-26,200000.0,-1.2882491e-26,200000.0,100000.0,100000.0,100000.0,100000.0,0.0,150000.0,0.0,150000.0,140767.555,250000.0,104356.74,250000.0,6,6,-3,2,4,-12,5,-2,1,1,-6,1,7,-12,9,6,3,3,-4,0,2,-14,-3,2
45,-19271.78,125000.0,-19271.78,125000.0,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,-66156.654,150000.0,-66156.654,150000.0,177584.16999999998,250000.0,153445.56,250000.0,5,5,-6,-4,3,-11,-2,-2,7,2,-3,13,10,-12,1,12,4,4,-1,3,-1,-13,-1,-2
46,74145.418,125000.0,74145.418,125000.0,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,0.0,150000.0,0.0,150000.0,215315.34999999998,250000.0,203753.8,250000.0,6,6,-6,-4,9,-12,-1,10,1,1,-2,-2,9,-12,2,9,3,2,0,3,-2,-14,-2,-5
47,-26972.786,125000.0,-26972.786,125000.0,200000.0,200000.0,200000.0,200000.0,-36730.022,100000.0,-36730.022,100000.0,150000.0,150000.0,150000.0,150000.0,52371.414,250000.0,52371.414,250000.0,6,6,-7,0,7,-13,9,-1,6,-13,-2,6,3,-13,2,2,3,2,3,3,-4,-14,-5,-9
48,-48678.328,125000.0,-48678.328,125000.0,200000.0,200000.0,200000.0,200000.0,32364.026,100000.0,32364.026,100000.0,112634.84,150000.0,112634.84,150000.0,134287.17,250000.0,134287.17,243125.97,5,5,-7,-6,9,-12,-1,10,8,-12,-2,14,9,-10,2,14,3,3,1,3,-4,-14,-4,-4
49,-92106.385,125000.0,-92106.385,125000.0,200000.0,200000.0,200000.0,200000.0,32364.026,100000.0,77707.964,100000.0,112634.84,150000.0,139653.84,150000.0,193636.87,250000.0,193636.87,250000.0,5,5,-7,-6,9,-12,3,10,8,-12,-1,13,9,-11,2,11,3,2,1,3,-4,-14,-4,-4
50,125000.0,125000.0,125000.0,125000.0,189089.61,200000.0,189089.61,200000.0,-100000.0,100000.0,-100000.0,100000.0,-15870.8,150000.0,-15870.8,150000.0,240967.76,250000.0,250000.0,240967.76,5,5,0,2,5,-12,-7,2,7,-12,7,3,8,-10,8,2,3,2,-4,3,-6,-14,-10,-12
51,123480.19,125000.0,123480.19,125000.0,200000.0,200000.0,200000.0,200000.0,83911.022,100000.0,83911.022,100000.0,61670.327,150000.0,61670.327,150000.0,250000.0,250000.0,250000.0,250000.0,4,4,-6,2,2,-11,-1,2,5,-12,3,-5,10,-9,10,3,3,3,0,3,-8,-13,-3,-12
52,125000.0,125000.0,125000.0,125000.0,200000.0,200000.0,200000.0,200000.0,100000.0,100000.0,100000.0,100000.0,150000.0,150000.0,150000.0,150000.0,204798.7,250000.0,204798.7,250000.0,4,4,-6,-3,8,-11,13,10,2,-12,-1,2,8,-9,2,-5,3,2,0,3,-2,-14,-5,-2
53,0.0,125000.0,0.0,125000.0,5002.2075,5002.21,5002.2075,5002.2075,0.0,100000.0,0.0,100000.0,150000.0,150000.0,150000.0,150000.0,250000.0,250000.0,250000.0,250000.0,4,2,4,-3,10,-10,-5,10,7,-11,-4,7,4,-9,-7,4,4,4,-8,3,1,-12,-13,1
54,52064.817,125000.0,52064.817,125000.0,3.11991e-05,3.11991e-05,3.1199171e-05,3.1199146e-05,100000.0,100000.0,100000.0,100000.0,150000.0,150000.0,150000.0,150000.0,250000.0,250000.0,250000.0,250000.0,4,3,4,-3,10,-11,0,10,4,-12,1,4,6,-9,-11,6,3,2,-9,3,-3,-13,-13,-6
55,-52767.944,125000.0,-52767.944,125000.0,0.0,0.0,7.4262507e-11,0.0,-17350.445,100000.0,-17350.445,100000.0,150000.0,150000.0,150000.0,150000.0,44055.605,250000.0,44055.605,250000.0,3,3,-6,-2,4,-11,-2,2,-1,-12,-3,-2,9,-7,-1,9,3,2,-2,3,-2,-13,-7,-2
56,-125000.0,125000.0,-125000.0,125000.0,-9.3327295e-11,0.0,-9.3327295e-11,0.0,-30542.004,100000.0,-30542.004,100000.0,150000.0,150000.0,150000.0,150000.0,56524.897,250000.0,56524.897,250000.0,3,3,-6,-3,10,-11,-1,10,5,-12,-3,5,9,-7,-3,9,3,2,-2,3,-2,-13,-4,-2
57,-125000.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,150000.0,150000.0,150000.0,150000.0,56524.897,241961.0,241961.24,241961.24,3,3,1,-3,10,-11,-1,10,5,-12,0,6,5,-7,0,5,3,2,1,3,-2,-13,-7,-2
58,2.5276905e-10,125000.0,2.5276905e-10,125000.0,7.750303e-11,0.0,1.5500606e-10,0.0,-90406.208,100000.0,-90406.208,100000.0,3342.5397,81597.9,3342.5397,81597.936,-149332.12,185436.0,-149332.12,185436.34,3,3,-5,2,4,-11,-1,0,3,-12,-3,3,2,-6,-3,2,1,1,-5,-1,-5,-12,-8,-5
59,-19446.781,125000.0,-19446.781,125000.0,3.71312525e-11,0.0,1.4852501e-10,0.0,-100000.0,100000.0,-100000.0,100000.0,78255.397,78255.4,78255.396,78255.396,-188850.91,250000.0,-188850.91,250000.0,3,3,-6,-3,10,-11,-3,10,3,-12,-6,3,8,-5,11,9,3,2,-1,3,-2,-12,-8,-2
60,-17842.415,125000.0,-17842.415,125000.0,1.9375757e-11,0.0,7.7503028e-11,0.0,-64162.419,100000.0,-64162.419,100000.0,74912.86775,74912.9,74912.857,74912.857,125121.35,250000.0,125121.35,250000.0,3,3,-5,-3,10,-11,-2,10,3,-12,-6,3,11,-5,-3,12,6,2,-2,7,-2,-12,-7,-2
61,1.0832959e-10,125000.0,1.0832959e-10,125000.0,0.0,0.0,-7.7503028e-11,0.0,-54393.143,100000.0,-54393.143,100000.0,2.92218505e-11,0.0,5.8443701e-11,0.0,99097.924,250000.0,99097.924,250000.0,3,3,-2,-3,4,-11,-6,3,0,-12,-4,0,9,-5,10,-1,6,2,-4,8,4,-11,-9,5
62,2.5056252e-26,125000.0,2.5056252e-26,125000.0,-2.3331823749999993e-11,0.0,-9.3327295e-11,0.0,7.0542688e-26,100000.0,7.0542688e-26,100000.0,-5776.0611,0.0,-5776.0611,0.0,101593.68,250000.0,101593.68,250000.0,3,3,-4,2,4,-11,-5,4,-5,-12,-5,-5,6,-5,0,-7,2,2,-4,-4,-2,-11,-4,-4
63,125000.0,125000.0,125000.0,125000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,8215.34,8215.34,8215.3419,8215.3419,250000.0,250000.0,250000.0,250000.0,3,3,2,-2,4,-11,-1,4,-1,-12,-4,7,4,-5,1,4,5,2,1,5,0,-11,-5,1
64,125000.0,125000.0,125000.0,125000.0,0.0,0.0,1.5500606e-10,0.0,0.0,100000.0,0.0,100000.0,16430.684,16430.7,16430.684,16430.684,139155.29,250000.0,139155.29,250000.0,2,2,-4,-1,4,-10,-1,4,2,-11,9,-2,8,-6,2,8,4,4,-2,2,5,-10,-6,5
65,-125000.0,125000.0,-125000.0,125000.0,-29826.724,0.0,-29826.724,0.0,41996.188,100000.0,41996.188,100000.0,2.7035643e-26,8215.34,2.7035643e-26,8215.3439,-198581.58,250000.0,-198581.58,250000.0,2,2,-1,-2,2,-10,2,1,4,-11,-11,-2,12,-6,-2,12,4,4,-1,2,0,-10,-10,0
66,-125000.0,125000.0,-125000.0,125000.0,0.0,0.0,3.7131253e-11,0.0,0.0,100000.0,0.0,100000.0,-7.4042675e-11,0.0,-1.4808535e-10,0.0,159481.37,250000.0,159481.37,250000.0,3,3,-5,-3,4,-11,1,4,5,-11,1,5,8,-6,0,8,3,3,-1,1,-2,-10,-1,-4
67,-125000.0,125000.0,-91141.221,125000.0,42422.809,42422.8,42422.809,42422.809,5.7185284e-11,100000.0,5.7185284e-11,100000.0,0.0,0.0,-9.7406169e-11,0.0,159481.37,250000.0,250000.0,250000.0,3,4,-5,-2,4,-11,-1,3,5,-12,-3,-4,12,-9,4,12,3,3,1,1,0,-11,-4,0
68,7.2219729e-11,125000.0,7.2219729e-11,125000.0,0.0,0.0,0.0,0.0,-5.0831364e-11,100000.0,-5.0831364e-11,100000.0,-17091.966,0.0,-17091.966,0.0,250000.0,250000.0,250000.0,250000.0,3,3,-4,-1,3,-10,-4,3,5,-11,-4,5,7,-8,7,7,4,4,1,4,-2,-10,9,-6
69,-125000.0,125000.0,-125000.0,125000.0,5.812727099999999e-11,0.0,0.0,7.7503028e-11,92752.0,92752.0,95800.61,100000.0,-47138.205,24310.1,-47138.205,24310.052,-156182.42,145177.0,-156182.42,139418.06,4,4,-5,-3,4,-11,4,2,1,-12,-2,1,11,-9,5,13,3,2,-5,3,-4,-11,-4,-5
70,-125000.0,125000.0,-125000.0,125000.0,1.0732037480920553e-10,0.0,-9695.0982,1.0656666e-10,-75496.405,100000.0,-75496.405,100000.0,30519.285,91355.1,30519.285,91355.131,-156182.42,250000.0,236606.06,205603.14,4,4,-5,-2,4,-11,-3,6,1,-11,-4,7,5,-9,-2,5,3,4,2,6,-4,-11,-4,-6
71,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,1.5016212e-10,99041.8,99041.8,100000.0,100000.0,0.0,150000.0,0.0,150000.0,248568.42,250000.0,250000.0,248568.42,4,4,1,-2,2,-11,0,1,-1,-11,-1,-4,5,-9,-2,5,5,5,1,6,-3,-11,-3,-6
72,125000.0,125000.0,125000.0,125000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,127881.0,0.0,127880.92,250000.0,250000.0,250000.0,250000.0,5,5,2,5,0,-11,0,-3,-1,-12,-1,-2,0,-10,0,-4,4,4,1,-2,1,-12,-3,1
73,113890.12,125000.0,113890.12,125000.0,-2.89856055e-26,0.0,-1.2882491e-26,-3.8647474e-26,-87144.022,100000.0,-87144.022,100000.0,127880.92,127881.0,127880.92,127880.92,200860.34,250000.0,250000.0,200860.34,5,5,5,5,0,-11,-2,0,-2,-11,-2,-4,-6,-10,-9,4,5,5,1,3,-5,-11,-13,-12
74,-100122.81,125000.0,-100122.81,125000.0,0.0,0.0,0.0,0.0,-87144.022,100000.0,100000.0,100000.0,-26611.55,0.00493286,-26611.55,0.0,-104230.16,250000.0,-222306.88,250000.0,5,5,-5,2,-1,-11,-1,-7,3,-11,-5,3,-6,-10,-1,7,6,4,-4,6,-5,-10,-3,-7
75,125000.0,125000.0,125000.0,125000.0,0.0,0.0,3.8751514e-11,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,233871.2,250000.0,233871.2,250000.0,5,5,2,-2,5,-11,0,9,5,-11,-8,5,-4,-9,-2,8,7,5,-6,7,-3,-9,-1,4
76,125000.0,125000.0,125000.0,125000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,37849.8,0.0,37849.839,190149.0,190149.0,250000.0,250000.0,5,5,-2,1,6,-11,0,6,7,3,0,7,2,-10,-1,2,5,5,1,1,3,-10,0,6
77,0.0,95111.2,0.0,125000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,0.0,37849.8,0.0,37849.839,0.0,0.0,250000.0,250000.0,6,6,-1,5,0,-12,0,-10,1,1,-3,-5,4,-11,-2,5,5,3,1,5,0,-11,0,0
78,0.0,103838.0,0.0,125000.0,-36548.0,-36548.0,0.0,0.0,0.0,0.0,100000.0,100000.0,-133030.0,-133030.0,0.0,37849.839,74243.2,74243.2,250000.0,250000.0,5,5,1,-2,1,-11,0,1,-1,-7,-4,7,5,-9,-2,5,6,5,1,6,1,-9,1,-2
79,0.0,0.0,2.2568665e-11,125000.0,-186919.0,-186919.0,51982.538,51982.538,-100000.0,-100000.0,12975.36,100000.0,120257.18,150000.0,120257.18,150000.0,-190275.7,-31334.0,-190275.7,250000.0,6,6,-4,-2,7,-12,9,12,5,-10,-1,11,5,-11,1,5,6,4,-1,6,0,-13,-4,0
80,0.0,-87885.3,125000.0,125000.0,-60050.4,-60050.4,44265.269,44265.269,-100000.0,-9089.3,0.0,100000.0,-150000.0,-150000.0,0.0,150000.0,-190275.7,0.0,0.0,250000.0,6,7,0,6,7,-13,-1,0,5,-10,-4,0,5,-12,-3,-1,6,2,1,6,0,-10,0,-9
81,-87885.3,-87885.3,125000.0,125000.0,-113275.0,-113275.0,200000.0,200000.0,-100000.0,0.0,0.0,100000.0,-34376.9,-34376.9,120451.72,150000.0,-250000.0,-250000.0,250000.0,247817.25,6,7,4,-2,1,-13,-2,-1,3,-14,-3,6,5,-12,-1,6,6,0,1,15,0,-12,0,-3
82,0.0,0.0,125000.0,125000.0,-200000.0,-200000.0,200000.0,200000.0,-100000.0,0.0,74726.481,100000.0,134.0,-149732.0,-22574.447,150000.0,-250000.0,-250000.0,-47786.359,215017.9,6,6,-4,-2,3,-13,0,12,9,-13,0,14,5,-10,-1,0,7,1,0,8,0,-10,15,-3
83,0.0,0.0,125000.0,125000.0,-100000.0,-200000.0,200000.0,200000.0,-100000.0,0.0,100000.0,100000.0,-77720.945,-150000.0,0.0,139116.22,-250000.0,-250000.0,250000.0,250000.0,6,7,2,2,3,-13,-1,3,6,-13,0,3,5,-11,0,5,7,1,1,8,0,-10,0,-6
