ACLineSegment s1 l118 197 101 A _047981AE-450C-4A30-AFC7-54B6588A34BE _F68CFBEE-5F3B-4247-8531-6F248E85FAFE _584A73B2-A73A-46C7-8B50-AAD128A0A691
ACLineSegment s1 l118 197 101 B _047981AE-450C-4A30-AFC7-54B6588A34BE _F68CFBEE-5F3B-4247-8531-6F248E85FAFE _584A73B2-A73A-46C7-8B50-AAD128A0A691
ACLineSegment s1 l118 197 101 C _047981AE-450C-4A30-AFC7-54B6588A34BE _F68CFBEE-5F3B-4247-8531-6F248E85FAFE _584A73B2-A73A-46C7-8B50-AAD128A0A691
ACLineSegment s1 l12 13 34 C _AE50C8A3-7C77-4F9B-8919-F4A177E4DE0B _97DA0F5B-0F4E-41F8-B3A7-49B9A3B7253C _AE906539-572E-4704-A8C1-ABAED69D4ED5
ACLineSegment s1 l13 13 18 A _1DA959A1-E735-48D2-9CA9-B314C89CB3BC _9FAEB044-BDF3-48F2-A11E-712E39C34D3F _881C31EF-EEBE-4D14-9164-D2D254F70CA9
ACLineSegment s1 l13 13 18 B _1DA959A1-E735-48D2-9CA9-B314C89CB3BC _9FAEB044-BDF3-48F2-A11E-712E39C34D3F _881C31EF-EEBE-4D14-9164-D2D254F70CA9
ACLineSegment s1 l13 13 18 C _1DA959A1-E735-48D2-9CA9-B314C89CB3BC _9FAEB044-BDF3-48F2-A11E-712E39C34D3F _881C31EF-EEBE-4D14-9164-D2D254F70CA9
ACLineSegment s1 l14 14 11 A _378E0226-399A-40D7-86C0-95EED8D0BF6C _D3AD895C-C969-4AB5-8012-20D6C4FA2004 _F7741C9A-CDC5-43A1-B6B7-3B7F24FB3002
ACLineSegment s1 l15 14 10 A _9B8A44AE-A641-4B02-AB17-F308D791A5C3 _9769E496-1F2F-40B2-A85C-F2C047E740C2 _702F3C5A-82D6-4BAD-B0CA-F9A3B53D2293
ACLineSegment s1 l16 15 16 C _5937BD26-5205-4732-974A-1254B38B31E6 _3576B5AD-970C-4493-B5AF-F5AA9D5FE07B _FEBD5203-F251-4AB4-9A67-D54D6F017664
ACLineSegment s1 l17 15 17 C _CAE2B134-35D8-4695-83F4-BB8ACD95E65C _4A92D6B4-196C-4449-809C-0142AB55C6D8 _0870D52D-9D41-491B-84D7-345A86FDF442
ACLineSegment s1 l18 18 19 A _3D6AB5B2-91D1-4240-9870-9BC53C08BE12 _DDCDAC06-0F55-4213-8823-1BFAFEC4A05A _3DCD11BE-267B-4261-8F8C-74F22701E8F9
ACLineSegment s1 l19 18 21 A _4961A132-EB3D-4CE4-A525-44C1A4C5AE3F _CF75AB22-8509-443B-9396-C05B8150C25F _2450422B-9BF3-4666-80C0-EA2CE4884049
ACLineSegment s1 l19 18 21 B _4961A132-EB3D-4CE4-A525-44C1A4C5AE3F _CF75AB22-8509-443B-9396-C05B8150C25F _2450422B-9BF3-4666-80C0-EA2CE4884049
ACLineSegment s1 l19 18 21 C _4961A132-EB3D-4CE4-A525-44C1A4C5AE3F _CF75AB22-8509-443B-9396-C05B8150C25F _2450422B-9BF3-4666-80C0-EA2CE4884049
ACLineSegment s1 l2 1 3 C _4F94084A-4353-417D-A072-907737EF6940 _72E7D059-BBFE-4F19-86A7-C12C888BA691 _01D3125C-8F46-4061-B81E-4867BF667FFD
ACLineSegment s1 l20 19 20 A _B3F10499-6A9E-49D2-BCE7-160DDB32C086 _CCDFC0CA-F89B-4B32-B9CB-4B3A56BB651A _AE642F71-F618-447A-8B82-E0EA7EDF3838
ACLineSegment s1 l21 21 22 B _1B789AB4-C2C6-45B0-9DDA-459B47B458DB _4B1B34BB-AF56-4467-8AC6-B5B9F1A5C66B _92397012-6187-45D0-B224-110F77DA8399
ACLineSegment s1 l22 21 23 A _BBA32FB7-B87D-4FEC-B17D-6E0EEA050F5E _7CA3CE89-56D5-40BC-B0F3-406538E503CF _6E45CCB8-E004-4A0C-83C0-C87882F852AF
ACLineSegment s1 l22 21 23 B _BBA32FB7-B87D-4FEC-B17D-6E0EEA050F5E _7CA3CE89-56D5-40BC-B0F3-406538E503CF _6E45CCB8-E004-4A0C-83C0-C87882F852AF
ACLineSegment s1 l22 21 23 C _BBA32FB7-B87D-4FEC-B17D-6E0EEA050F5E _7CA3CE89-56D5-40BC-B0F3-406538E503CF _6E45CCB8-E004-4A0C-83C0-C87882F852AF
ACLineSegment s1 l23 23 24 C _9E4C8B73-EAD3-41F2-BDB2-F8A8C2E363CA _F6A249D6-94A0-4F15-A55C-99E9A05B79DD _6E2E1AF5-1B39-47ED-81D2-10B9C87EB402
ACLineSegment s1 l24 23 25 A _340BA2F6-B9B2-4BAE-AAB5-6D3E84C078BF _446E7D79-ACD4-406D-B5D2-EA75C3B2B91C _FDBDEF38-2DA0-4E48-BA23-2261FF4F7EE7
ACLineSegment s1 l24 23 25 B _340BA2F6-B9B2-4BAE-AAB5-6D3E84C078BF _446E7D79-ACD4-406D-B5D2-EA75C3B2B91C _FDBDEF38-2DA0-4E48-BA23-2261FF4F7EE7
ACLineSegment s1 l24 23 25 C _340BA2F6-B9B2-4BAE-AAB5-6D3E84C078BF _446E7D79-ACD4-406D-B5D2-EA75C3B2B91C _FDBDEF38-2DA0-4E48-BA23-2261FF4F7EE7
ACLineSegment s1 l25 25r 26 A _3C81200C-40B4-4943-911A-7C5D516AFACC _B0A35D12-59C8-41EA-94C4-1B73505EF29B _F7B0FC2D-EF68-4EE4-B79A-9773DC3B8B24
ACLineSegment s1 l25 25r 26 C _3C81200C-40B4-4943-911A-7C5D516AFACC _B0A35D12-59C8-41EA-94C4-1B73505EF29B _F7B0FC2D-EF68-4EE4-B79A-9773DC3B8B24
ACLineSegment s1 l26 25 28 A _3F9D8DB9-1772-43C2-AF97-55C76FDC6156 _8BB88DE1-9D7B-4B4C-A3B3-63BA83E0289C _19AFA3F8-CB0C-48A0-8045-8952014E8D7F
